timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777001393608,343,Request to Update Repository Details,200,OK,Git API Performance Testing 1-56,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,342,0,0
1777001393711,311,Request to Update Repository Details,200,OK,Git API Performance Testing 1-57,text,true,,8031,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,311,0,0
1777001393641,386,Request to Get Repository Details,200,OK,Git API Performance Testing 1-60,text,true,,8103,288,6,6,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,386,0,45
1777001393741,373,Request to Get Repository Details,200,OK,Git API Performance Testing 1-61,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,372,0,50
1777001393812,346,Request to Update Repository Details,200,OK,Git API Performance Testing 1-58,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,346,0,0
1777001393839,369,Request to Get Repository Details,200,OK,Git API Performance Testing 1-62,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,369,0,49
1777001393900,336,Request to Update Repository Details,200,OK,Git API Performance Testing 1-59,text,true,,8031,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,336,0,0
1777001393942,397,Request to Get Repository Details,200,OK,Git API Performance Testing 1-63,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,397,0,54
1777001394027,355,Request to Update Repository Details,200,OK,Git API Performance Testing 1-60,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,354,0,0
1777001394039,358,Request to Get Repository Details,200,OK,Git API Performance Testing 1-64,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,358,0,46
1777001394114,329,Request to Update Repository Details,200,OK,Git API Performance Testing 1-61,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,329,0,0
1777001394140,358,Request to Get Repository Details,200,OK,Git API Performance Testing 1-65,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,358,0,44
1777001394208,338,Request to Update Repository Details,200,OK,Git API Performance Testing 1-62,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,338,0,0
1777001394240,362,Request to Get Repository Details,200,OK,Git API Performance Testing 1-66,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,362,0,45
1777001394339,354,Request to Update Repository Details,200,OK,Git API Performance Testing 1-63,text,true,,8029,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,354,0,0
1777001394341,366,Request to Get Repository Details,200,OK,Git API Performance Testing 1-67,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,366,0,45
1777001394398,349,Request to Update Repository Details,200,OK,Git API Performance Testing 1-64,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,347,0,0
1777001394441,384,Request to Get Repository Details,200,OK,Git API Performance Testing 1-68,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,384,0,46
